Observation station,Year,Month,Day,Time [Local time],Snow depth mean [cm]
"Sodankylä Tähtelä","2022","11","01","06:40","3"
"Sodankylä Tähtelä","2022","11","01","06:50","3"
"Sodankylä Tähtelä","2022","11","01","07:00","3"
"Sodankylä Tähtelä","2022","11","01","07:10","3"
"Sodankylä Tähtelä","2022","11","01","07:20","3"
"Sodankylä Tähtelä","2022","11","01","07:30","3"
"Sodankylä Tähtelä","2022","11","01","07:40","3"
"Sodankylä Tähtelä","2022","11","01","07:50","3"
"Sodankylä Tähtelä","2022","11","01","08:00","3"
"Sodankylä Tähtelä","2022","11","01","08:10","3"
"Sodankylä Tähtelä","2022","11","01","08:20","3"
"Sodankylä Tähtelä","2022","11","01","08:30","3"
"Sodankylä Tähtelä","2022","11","01","08:40","3"
"Sodankylä Tähtelä","2022","11","01","08:50","3"
"Sodankylä Tähtelä","2022","11","01","09:00","3"
"Sodankylä Tähtelä","2022","11","01","09:10","3"
"Sodankylä Tähtelä","2022","11","01","09:20","3"
"Sodankylä Tähtelä","2022","11","01","09:30","3"
"Sodankylä Tähtelä","2022","11","01","09:40","3"
"Sodankylä Tähtelä","2022","11","01","09:50","3"
"Sodankylä Tähtelä","2022","11","01","10:00","3"
"Sodankylä Tähtelä","2022","11","01","10:10","3"
"Sodankylä Tähtelä","2022","11","01","10:20","3"
"Sodankylä Tähtelä","2022","11","01","10:30","3"
"Sodankylä Tähtelä","2022","11","01","10:40","3"
"Sodankylä Tähtelä","2022","11","01","10:50","3"
"Sodankylä Tähtelä","2022","11","01","11:00","3"
"Sodankylä Tähtelä","2022","11","01","11:10","3"
"Sodankylä Tähtelä","2022","11","01","11:20","3"
"Sodankylä Tähtelä","2022","11","01","11:30","3"
"Sodankylä Tähtelä","2022","11","01","11:40","3"
"Sodankylä Tähtelä","2022","11","01","11:50","3"
"Sodankylä Tähtelä","2022","11","01","12:00","3"
"Sodankylä Tähtelä","2022","11","01","12:10","3"
"Sodankylä Tähtelä","2022","11","01","12:20","3"
"Sodankylä Tähtelä","2022","11","01","12:30","3"
"Sodankylä Tähtelä","2022","11","01","12:40","3"
"Sodankylä Tähtelä","2022","11","01","12:50","3"
"Sodankylä Tähtelä","2022","11","01","13:00","3"
"Sodankylä Tähtelä","2022","11","01","13:10","3"
"Sodankylä Tähtelä","2022","11","01","13:20","3"
"Sodankylä Tähtelä","2022","11","01","13:30","3"
"Sodankylä Tähtelä","2022","11","01","13:40","3"
"Sodankylä Tähtelä","2022","11","01","13:50","3"
"Sodankylä Tähtelä","2022","11","01","14:00","3"
"Sodankylä Tähtelä","2022","11","01","14:10","3"
"Sodankylä Tähtelä","2022","11","01","14:20","3"
"Sodankylä Tähtelä","2022","11","01","14:30","3"
"Sodankylä Tähtelä","2022","11","01","14:40","3"
"Sodankylä Tähtelä","2022","11","01","14:50","3"
"Sodankylä Tähtelä","2022","11","01","15:00","3"
"Sodankylä Tähtelä","2022","11","01","15:10","3"
"Sodankylä Tähtelä","2022","11","01","15:20","3"
"Sodankylä Tähtelä","2022","11","01","15:30","3"
"Sodankylä Tähtelä","2022","11","01","15:40","3"
"Sodankylä Tähtelä","2022","11","01","15:50","3"
"Sodankylä Tähtelä","2022","11","01","16:00","3"
"Sodankylä Tähtelä","2022","11","01","16:10","3"
"Sodankylä Tähtelä","2022","11","01","16:20","3"
"Sodankylä Tähtelä","2022","11","01","16:30","3"
"Sodankylä Tähtelä","2022","11","01","16:40","3"
"Sodankylä Tähtelä","2022","11","01","16:50","3"
"Sodankylä Tähtelä","2022","11","01","17:00","3"
"Sodankylä Tähtelä","2022","11","01","17:10","3"
"Sodankylä Tähtelä","2022","11","01","17:20","3"
"Sodankylä Tähtelä","2022","11","01","17:30","3"
"Sodankylä Tähtelä","2022","11","01","17:40","3"
"Sodankylä Tähtelä","2022","11","01","17:50","3"
"Sodankylä Tähtelä","2022","11","01","18:00","3"
"Sodankylä Tähtelä","2022","11","01","18:10","3"
"Sodankylä Tähtelä","2022","11","01","18:20","3"
"Sodankylä Tähtelä","2022","11","01","18:30","3"
"Sodankylä Tähtelä","2022","11","01","18:40","3"
"Sodankylä Tähtelä","2022","11","01","18:50","3"
"Sodankylä Tähtelä","2022","11","01","19:00","3"
"Sodankylä Tähtelä","2022","11","01","19:10","3"
"Sodankylä Tähtelä","2022","11","01","19:20","3"
"Sodankylä Tähtelä","2022","11","01","19:30","3"
"Sodankylä Tähtelä","2022","11","01","19:40","3"
"Sodankylä Tähtelä","2022","11","01","19:50","3"
"Sodankylä Tähtelä","2022","11","01","20:00","3"
"Sodankylä Tähtelä","2022","11","01","20:10","3"
"Sodankylä Tähtelä","2022","11","01","20:20","3"
"Sodankylä Tähtelä","2022","11","01","20:30","3"
"Sodankylä Tähtelä","2022","11","01","20:40","3"
"Sodankylä Tähtelä","2022","11","01","20:50","3"
"Sodankylä Tähtelä","2022","11","01","21:00","3"
"Sodankylä Tähtelä","2022","11","01","21:10","3"
"Sodankylä Tähtelä","2022","11","01","21:20","3"
"Sodankylä Tähtelä","2022","11","01","21:30","3"
"Sodankylä Tähtelä","2022","11","01","21:40","3"
"Sodankylä Tähtelä","2022","11","01","21:50","3"
"Sodankylä Tähtelä","2022","11","01","22:00","3"
"Sodankylä Tähtelä","2022","11","01","22:10","3"
"Sodankylä Tähtelä","2022","11","01","22:20","3"
"Sodankylä Tähtelä","2022","11","01","22:30","3"
"Sodankylä Tähtelä","2022","11","01","22:40","3"
"Sodankylä Tähtelä","2022","11","01","22:50","3"
"Sodankylä Tähtelä","2022","11","01","23:00","3"
"Sodankylä Tähtelä","2022","11","01","23:10","3"
"Sodankylä Tähtelä","2022","11","01","23:20","3"
"Sodankylä Tähtelä","2022","11","01","23:30","3"
"Sodankylä Tähtelä","2022","11","01","23:40","3"
"Sodankylä Tähtelä","2022","11","01","23:50","3"
"Sodankylä Tähtelä","2022","11","02","00:00","3"
"Sodankylä Tähtelä","2022","11","02","00:10","3"
"Sodankylä Tähtelä","2022","11","02","00:20","3"
"Sodankylä Tähtelä","2022","11","02","00:30","3"
"Sodankylä Tähtelä","2022","11","02","00:40","3"
"Sodankylä Tähtelä","2022","11","02","00:50","3"
"Sodankylä Tähtelä","2022","11","02","01:00","3"
"Sodankylä Tähtelä","2022","11","02","01:10","3"
"Sodankylä Tähtelä","2022","11","02","01:20","3"
"Sodankylä Tähtelä","2022","11","02","01:30","3"
"Sodankylä Tähtelä","2022","11","02","01:40","3"
"Sodankylä Tähtelä","2022","11","02","01:50","3"
"Sodankylä Tähtelä","2022","11","02","02:00","3"
"Sodankylä Tähtelä","2022","11","02","02:10","3"
"Sodankylä Tähtelä","2022","11","02","02:20","3"
"Sodankylä Tähtelä","2022","11","02","02:30","3"
"Sodankylä Tähtelä","2022","11","02","02:40","3"
"Sodankylä Tähtelä","2022","11","02","02:50","3"
"Sodankylä Tähtelä","2022","11","02","03:00","3"
"Sodankylä Tähtelä","2022","11","02","03:10","3"
"Sodankylä Tähtelä","2022","11","02","03:20","3"
"Sodankylä Tähtelä","2022","11","02","03:30","3"
"Sodankylä Tähtelä","2022","11","02","03:40","3"
"Sodankylä Tähtelä","2022","11","02","03:50","3"
"Sodankylä Tähtelä","2022","11","02","04:00","3"
"Sodankylä Tähtelä","2022","11","02","04:10","3"
"Sodankylä Tähtelä","2022","11","02","04:20","3"
"Sodankylä Tähtelä","2022","11","02","04:30","3"
"Sodankylä Tähtelä","2022","11","02","04:40","3"
"Sodankylä Tähtelä","2022","11","02","04:50","3"
"Sodankylä Tähtelä","2022","11","02","05:00","3"
"Sodankylä Tähtelä","2022","11","02","05:10","3"
"Sodankylä Tähtelä","2022","11","02","05:20","3"
"Sodankylä Tähtelä","2022","11","02","05:30","3"
"Sodankylä Tähtelä","2022","11","02","05:40","3"
"Sodankylä Tähtelä","2022","11","02","05:50","3"
"Sodankylä Tähtelä","2022","11","02","06:00","3"
"Sodankylä Tähtelä","2022","11","02","06:10","3"
"Sodankylä Tähtelä","2022","11","02","06:20","3"
"Sodankylä Tähtelä","2022","11","02","06:30","3"
"Sodankylä Tähtelä","2022","11","02","06:40","3"
"Sodankylä Tähtelä","2022","11","02","06:50","3"
"Sodankylä Tähtelä","2022","11","02","07:00","3"
"Sodankylä Tähtelä","2022","11","02","07:10","3"
"Sodankylä Tähtelä","2022","11","02","07:20","3"
"Sodankylä Tähtelä","2022","11","02","07:30","3"
"Sodankylä Tähtelä","2022","11","02","07:40","3"
"Sodankylä Tähtelä","2022","11","02","07:50","3"
"Sodankylä Tähtelä","2022","11","02","08:00","3"
"Sodankylä Tähtelä","2022","11","02","08:10","3"
"Sodankylä Tähtelä","2022","11","02","08:20","3"
"Sodankylä Tähtelä","2022","11","02","08:30","3"
"Sodankylä Tähtelä","2022","11","02","08:40","3"
"Sodankylä Tähtelä","2022","11","02","08:50","3"
"Sodankylä Tähtelä","2022","11","02","09:00","3"
"Sodankylä Tähtelä","2022","11","02","09:10","3"
"Sodankylä Tähtelä","2022","11","02","09:20","3"
"Sodankylä Tähtelä","2022","11","02","09:30","3"
"Sodankylä Tähtelä","2022","11","02","09:40","3"
"Sodankylä Tähtelä","2022","11","02","09:50","3"
"Sodankylä Tähtelä","2022","11","02","10:00","3"
"Sodankylä Tähtelä","2022","11","02","10:10","3"
"Sodankylä Tähtelä","2022","11","02","10:20","3"
"Sodankylä Tähtelä","2022","11","02","10:30","3"
"Sodankylä Tähtelä","2022","11","02","10:40","3"
"Sodankylä Tähtelä","2022","11","02","10:50","3"
"Sodankylä Tähtelä","2022","11","02","11:00","3"
"Sodankylä Tähtelä","2022","11","02","11:10","3"
"Sodankylä Tähtelä","2022","11","02","11:20","3"
"Sodankylä Tähtelä","2022","11","02","11:30","3"
"Sodankylä Tähtelä","2022","11","02","11:40","3"
"Sodankylä Tähtelä","2022","11","02","11:50","3"
"Sodankylä Tähtelä","2022","11","02","12:00","3"
"Sodankylä Tähtelä","2022","11","02","12:10","3"
"Sodankylä Tähtelä","2022","11","02","12:20","3"
"Sodankylä Tähtelä","2022","11","02","12:30","3"
"Sodankylä Tähtelä","2022","11","02","12:40","3"
"Sodankylä Tähtelä","2022","11","02","12:50","3"
"Sodankylä Tähtelä","2022","11","02","13:00","3"
"Sodankylä Tähtelä","2022","11","02","13:10","3"
"Sodankylä Tähtelä","2022","11","02","13:20","3"
"Sodankylä Tähtelä","2022","11","02","13:30","3"
"Sodankylä Tähtelä","2022","11","02","13:40","3"
"Sodankylä Tähtelä","2022","11","02","13:50","3"
"Sodankylä Tähtelä","2022","11","02","14:00","3"
"Sodankylä Tähtelä","2022","11","02","14:10","3"
"Sodankylä Tähtelä","2022","11","02","14:20","3"
"Sodankylä Tähtelä","2022","11","02","14:30","3"
"Sodankylä Tähtelä","2022","11","02","14:40","3"
"Sodankylä Tähtelä","2022","11","02","14:50","3"
"Sodankylä Tähtelä","2022","11","02","15:00","3"
"Sodankylä Tähtelä","2022","11","02","15:10","3"
"Sodankylä Tähtelä","2022","11","02","15:20","3"
"Sodankylä Tähtelä","2022","11","02","15:30","3"
"Sodankylä Tähtelä","2022","11","02","15:40","3"
"Sodankylä Tähtelä","2022","11","02","15:50","3"
"Sodankylä Tähtelä","2022","11","02","16:00","3"
"Sodankylä Tähtelä","2022","11","02","16:10","3"
"Sodankylä Tähtelä","2022","11","02","16:20","3"
"Sodankylä Tähtelä","2022","11","02","16:30","3"
"Sodankylä Tähtelä","2022","11","02","16:40","3"
"Sodankylä Tähtelä","2022","11","02","16:50","3"
"Sodankylä Tähtelä","2022","11","02","17:00","3"
"Sodankylä Tähtelä","2022","11","02","17:10","3"
"Sodankylä Tähtelä","2022","11","02","17:20","3"
"Sodankylä Tähtelä","2022","11","02","17:30","3"
"Sodankylä Tähtelä","2022","11","02","17:40","3"
"Sodankylä Tähtelä","2022","11","02","17:50","3"
"Sodankylä Tähtelä","2022","11","02","18:00","3"
"Sodankylä Tähtelä","2022","11","02","18:10","3"
"Sodankylä Tähtelä","2022","11","02","18:20","3"
"Sodankylä Tähtelä","2022","11","02","18:30","3"
"Sodankylä Tähtelä","2022","11","02","18:40","3"
"Sodankylä Tähtelä","2022","11","02","18:50","3"
"Sodankylä Tähtelä","2022","11","02","19:00","3"
"Sodankylä Tähtelä","2022","11","02","19:10","3"
"Sodankylä Tähtelä","2022","11","02","19:20","3"
"Sodankylä Tähtelä","2022","11","02","19:30","3"
"Sodankylä Tähtelä","2022","11","02","19:40","3"
"Sodankylä Tähtelä","2022","11","02","19:50","3"
"Sodankylä Tähtelä","2022","11","02","20:00","3"
"Sodankylä Tähtelä","2022","11","02","20:10","3"
"Sodankylä Tähtelä","2022","11","02","20:20","3"
"Sodankylä Tähtelä","2022","11","02","20:30","3"
"Sodankylä Tähtelä","2022","11","02","20:40","3"
"Sodankylä Tähtelä","2022","11","02","20:50","3"
"Sodankylä Tähtelä","2022","11","02","21:00","3"
"Sodankylä Tähtelä","2022","11","02","21:10","3"
"Sodankylä Tähtelä","2022","11","02","21:20","3"
"Sodankylä Tähtelä","2022","11","02","21:30","3"
"Sodankylä Tähtelä","2022","11","02","21:40","3"
"Sodankylä Tähtelä","2022","11","02","21:50","3"
"Sodankylä Tähtelä","2022","11","02","22:00","3"
"Sodankylä Tähtelä","2022","11","02","22:10","3"
"Sodankylä Tähtelä","2022","11","02","22:20","3"
"Sodankylä Tähtelä","2022","11","02","22:30","3"
"Sodankylä Tähtelä","2022","11","02","22:40","3"
"Sodankylä Tähtelä","2022","11","02","22:50","3"
"Sodankylä Tähtelä","2022","11","02","23:00","3"
"Sodankylä Tähtelä","2022","11","02","23:10","3"
"Sodankylä Tähtelä","2022","11","02","23:20","3"
"Sodankylä Tähtelä","2022","11","02","23:30","3"
"Sodankylä Tähtelä","2022","11","02","23:40","3"
"Sodankylä Tähtelä","2022","11","02","23:50","3"
"Sodankylä Tähtelä","2022","11","03","00:00","3"
"Sodankylä Tähtelä","2022","11","03","00:10","3"
"Sodankylä Tähtelä","2022","11","03","00:20","3"
"Sodankylä Tähtelä","2022","11","03","00:30","3"
"Sodankylä Tähtelä","2022","11","03","00:40","3"
"Sodankylä Tähtelä","2022","11","03","00:50","3"
"Sodankylä Tähtelä","2022","11","03","01:00","3"
"Sodankylä Tähtelä","2022","11","03","01:10","3"
"Sodankylä Tähtelä","2022","11","03","01:20","3"
"Sodankylä Tähtelä","2022","11","03","01:30","3"
"Sodankylä Tähtelä","2022","11","03","01:40","3"
"Sodankylä Tähtelä","2022","11","03","01:50","3"
"Sodankylä Tähtelä","2022","11","03","02:00","3"
"Sodankylä Tähtelä","2022","11","03","02:10","3"
"Sodankylä Tähtelä","2022","11","03","02:20","3"
"Sodankylä Tähtelä","2022","11","03","02:30","3"
"Sodankylä Tähtelä","2022","11","03","02:40","3"
"Sodankylä Tähtelä","2022","11","03","02:50","3"
"Sodankylä Tähtelä","2022","11","03","03:00","3"
"Sodankylä Tähtelä","2022","11","03","03:10","3"
"Sodankylä Tähtelä","2022","11","03","03:20","3"
"Sodankylä Tähtelä","2022","11","03","03:30","3"
"Sodankylä Tähtelä","2022","11","03","03:40","3"
"Sodankylä Tähtelä","2022","11","03","03:50","3"
"Sodankylä Tähtelä","2022","11","03","04:00","3"
"Sodankylä Tähtelä","2022","11","03","04:10","3"
"Sodankylä Tähtelä","2022","11","03","04:20","3"
"Sodankylä Tähtelä","2022","11","03","04:30","3"
"Sodankylä Tähtelä","2022","11","03","04:40","3"
"Sodankylä Tähtelä","2022","11","03","04:50","3"
"Sodankylä Tähtelä","2022","11","03","05:00","3"
"Sodankylä Tähtelä","2022","11","03","05:10","3"
"Sodankylä Tähtelä","2022","11","03","05:20","3"
"Sodankylä Tähtelä","2022","11","03","05:30","3"
"Sodankylä Tähtelä","2022","11","03","05:40","3"
"Sodankylä Tähtelä","2022","11","03","05:50","3"
"Sodankylä Tähtelä","2022","11","03","06:00","3"
"Sodankylä Tähtelä","2022","11","03","06:10","3"
"Sodankylä Tähtelä","2022","11","03","06:20","3"
"Sodankylä Tähtelä","2022","11","03","06:30","3"
"Sodankylä Tähtelä","2022","11","03","06:40","3"
"Sodankylä Tähtelä","2022","11","03","06:50","3"
"Sodankylä Tähtelä","2022","11","03","07:00","3"
"Sodankylä Tähtelä","2022","11","03","07:10","3"
"Sodankylä Tähtelä","2022","11","03","07:20","3"
"Sodankylä Tähtelä","2022","11","03","07:30","3"
"Sodankylä Tähtelä","2022","11","03","07:40","3"
"Sodankylä Tähtelä","2022","11","03","07:50","3"
"Sodankylä Tähtelä","2022","11","03","08:00","3"
"Sodankylä Tähtelä","2022","11","03","08:10","3"
"Sodankylä Tähtelä","2022","11","03","08:20","3"
"Sodankylä Tähtelä","2022","11","03","08:30","3"
"Sodankylä Tähtelä","2022","11","03","08:40","3"
"Sodankylä Tähtelä","2022","11","03","08:50","3"
"Sodankylä Tähtelä","2022","11","03","09:00","3"
"Sodankylä Tähtelä","2022","11","03","09:10","3"
"Sodankylä Tähtelä","2022","11","03","09:20","3"
"Sodankylä Tähtelä","2022","11","03","09:30","3"
"Sodankylä Tähtelä","2022","11","03","09:40","3"
"Sodankylä Tähtelä","2022","11","03","09:50","3"
"Sodankylä Tähtelä","2022","11","03","10:00","3"
"Sodankylä Tähtelä","2022","11","03","10:10","3"
"Sodankylä Tähtelä","2022","11","03","10:20","3"
"Sodankylä Tähtelä","2022","11","03","10:30","3"
"Sodankylä Tähtelä","2022","11","03","10:40","3"
"Sodankylä Tähtelä","2022","11","03","10:50","3"
"Sodankylä Tähtelä","2022","11","03","11:00","3"
"Sodankylä Tähtelä","2022","11","03","11:10","3"
"Sodankylä Tähtelä","2022","11","03","11:20","3"
"Sodankylä Tähtelä","2022","11","03","11:30","3"
"Sodankylä Tähtelä","2022","11","03","11:40","3"
"Sodankylä Tähtelä","2022","11","03","11:50","3"
"Sodankylä Tähtelä","2022","11","03","12:00","3"
"Sodankylä Tähtelä","2022","11","03","12:10","3"
"Sodankylä Tähtelä","2022","11","03","12:20","3"
"Sodankylä Tähtelä","2022","11","03","12:30","3"
"Sodankylä Tähtelä","2022","11","03","12:40","3"
"Sodankylä Tähtelä","2022","11","03","12:50","3"
"Sodankylä Tähtelä","2022","11","03","13:00","3"
"Sodankylä Tähtelä","2022","11","03","13:10","3"
"Sodankylä Tähtelä","2022","11","03","13:20","3"
"Sodankylä Tähtelä","2022","11","03","13:30","3"
"Sodankylä Tähtelä","2022","11","03","13:40","3"
"Sodankylä Tähtelä","2022","11","03","13:50","3"
"Sodankylä Tähtelä","2022","11","03","14:00","3"
"Sodankylä Tähtelä","2022","11","03","14:10","3"
"Sodankylä Tähtelä","2022","11","03","14:20","3"
"Sodankylä Tähtelä","2022","11","03","14:30","3"
"Sodankylä Tähtelä","2022","11","03","14:40","3"
"Sodankylä Tähtelä","2022","11","03","14:50","3"
"Sodankylä Tähtelä","2022","11","03","15:00","3"
"Sodankylä Tähtelä","2022","11","03","15:10","3"
"Sodankylä Tähtelä","2022","11","03","15:20","3"
"Sodankylä Tähtelä","2022","11","03","15:30","3"
"Sodankylä Tähtelä","2022","11","03","15:40","3"
"Sodankylä Tähtelä","2022","11","03","15:50","3"
"Sodankylä Tähtelä","2022","11","03","16:00","3"
"Sodankylä Tähtelä","2022","11","03","16:10","3"
"Sodankylä Tähtelä","2022","11","03","16:20","3"
"Sodankylä Tähtelä","2022","11","03","16:30","3"
"Sodankylä Tähtelä","2022","11","03","16:40","3"
"Sodankylä Tähtelä","2022","11","03","16:50","3"
"Sodankylä Tähtelä","2022","11","03","17:00","3"
"Sodankylä Tähtelä","2022","11","03","17:10","3"
"Sodankylä Tähtelä","2022","11","03","17:20","3"
"Sodankylä Tähtelä","2022","11","03","17:30","3"
"Sodankylä Tähtelä","2022","11","03","17:40","3"
"Sodankylä Tähtelä","2022","11","03","17:50","3"
"Sodankylä Tähtelä","2022","11","03","18:00","3"
"Sodankylä Tähtelä","2022","11","03","18:10","3"
"Sodankylä Tähtelä","2022","11","03","18:20","3"
"Sodankylä Tähtelä","2022","11","03","18:30","3"
"Sodankylä Tähtelä","2022","11","03","18:40","3"
"Sodankylä Tähtelä","2022","11","03","18:50","3"
"Sodankylä Tähtelä","2022","11","03","19:00","3"
"Sodankylä Tähtelä","2022","11","03","19:10","3"
"Sodankylä Tähtelä","2022","11","03","19:20","3"
"Sodankylä Tähtelä","2022","11","03","19:30","3"
"Sodankylä Tähtelä","2022","11","03","19:40","3"
"Sodankylä Tähtelä","2022","11","03","19:50","3"
"Sodankylä Tähtelä","2022","11","03","20:00","3"
"Sodankylä Tähtelä","2022","11","03","20:10","3"
"Sodankylä Tähtelä","2022","11","03","20:20","3"
"Sodankylä Tähtelä","2022","11","03","20:30","3"
"Sodankylä Tähtelä","2022","11","03","20:40","3"
"Sodankylä Tähtelä","2022","11","03","20:50","3"
"Sodankylä Tähtelä","2022","11","03","21:00","3"
"Sodankylä Tähtelä","2022","11","03","21:10","3"
"Sodankylä Tähtelä","2022","11","03","21:20","3"
"Sodankylä Tähtelä","2022","11","03","21:30","3"
"Sodankylä Tähtelä","2022","11","03","21:40","3"
"Sodankylä Tähtelä","2022","11","03","21:50","3"
"Sodankylä Tähtelä","2022","11","03","22:00","3"
"Sodankylä Tähtelä","2022","11","03","22:10","3"
"Sodankylä Tähtelä","2022","11","03","22:20","3"
"Sodankylä Tähtelä","2022","11","03","22:30","3"
"Sodankylä Tähtelä","2022","11","03","22:40","3"
"Sodankylä Tähtelä","2022","11","03","22:50","3"
"Sodankylä Tähtelä","2022","11","03","23:00","3"
"Sodankylä Tähtelä","2022","11","03","23:10","3"
"Sodankylä Tähtelä","2022","11","03","23:20","3"
"Sodankylä Tähtelä","2022","11","03","23:30","3"
"Sodankylä Tähtelä","2022","11","03","23:40","3"
"Sodankylä Tähtelä","2022","11","03","23:50","3"
"Sodankylä Tähtelä","2022","11","04","00:00","3"
"Sodankylä Tähtelä","2022","11","04","00:10","3"
"Sodankylä Tähtelä","2022","11","04","00:20","3"
"Sodankylä Tähtelä","2022","11","04","00:30","3"
"Sodankylä Tähtelä","2022","11","04","00:40","3"
"Sodankylä Tähtelä","2022","11","04","00:50","3"
"Sodankylä Tähtelä","2022","11","04","01:00","3"
"Sodankylä Tähtelä","2022","11","04","01:10","3"
"Sodankylä Tähtelä","2022","11","04","01:20","3"
"Sodankylä Tähtelä","2022","11","04","01:30","3"
"Sodankylä Tähtelä","2022","11","04","01:40","3"
"Sodankylä Tähtelä","2022","11","04","01:50","3"
"Sodankylä Tähtelä","2022","11","04","02:00","3"
"Sodankylä Tähtelä","2022","11","04","02:10","3"
"Sodankylä Tähtelä","2022","11","04","02:20","3"
"Sodankylä Tähtelä","2022","11","04","02:30","3"
"Sodankylä Tähtelä","2022","11","04","02:40","3"
"Sodankylä Tähtelä","2022","11","04","02:50","3"
"Sodankylä Tähtelä","2022","11","04","03:00","3"
"Sodankylä Tähtelä","2022","11","04","03:10","3"
"Sodankylä Tähtelä","2022","11","04","03:20","3"
"Sodankylä Tähtelä","2022","11","04","03:30","3"
"Sodankylä Tähtelä","2022","11","04","03:40","3"
"Sodankylä Tähtelä","2022","11","04","03:50","3"
"Sodankylä Tähtelä","2022","11","04","04:00","3"
"Sodankylä Tähtelä","2022","11","04","04:10","3"
"Sodankylä Tähtelä","2022","11","04","04:20","3"
"Sodankylä Tähtelä","2022","11","04","04:30","3"
"Sodankylä Tähtelä","2022","11","04","04:40","3"
"Sodankylä Tähtelä","2022","11","04","04:50","3"
"Sodankylä Tähtelä","2022","11","04","05:00","3"
"Sodankylä Tähtelä","2022","11","04","05:10","3"
"Sodankylä Tähtelä","2022","11","04","05:20","3"
"Sodankylä Tähtelä","2022","11","04","05:30","3"
"Sodankylä Tähtelä","2022","11","04","05:40","3"
"Sodankylä Tähtelä","2022","11","04","05:50","3"
"Sodankylä Tähtelä","2022","11","04","06:00","3"
"Sodankylä Tähtelä","2022","11","04","06:10","3"
"Sodankylä Tähtelä","2022","11","04","06:20","3"
"Sodankylä Tähtelä","2022","11","04","06:30","3"
"Sodankylä Tähtelä","2022","11","04","06:40","3"
"Sodankylä Tähtelä","2022","11","04","06:50","3"
"Sodankylä Tähtelä","2022","11","04","07:00","3"
"Sodankylä Tähtelä","2022","11","04","07:10","3"
"Sodankylä Tähtelä","2022","11","04","07:20","3"
"Sodankylä Tähtelä","2022","11","04","07:30","3"
"Sodankylä Tähtelä","2022","11","04","07:40","3"
"Sodankylä Tähtelä","2022","11","04","07:50","3"
"Sodankylä Tähtelä","2022","11","04","08:00","3"
"Sodankylä Tähtelä","2022","11","04","08:10","3"
"Sodankylä Tähtelä","2022","11","04","08:20","3"
"Sodankylä Tähtelä","2022","11","04","08:30","3"
"Sodankylä Tähtelä","2022","11","04","08:40","3"
"Sodankylä Tähtelä","2022","11","04","08:50","3"
"Sodankylä Tähtelä","2022","11","04","09:00","3"
"Sodankylä Tähtelä","2022","11","04","09:10","3"
"Sodankylä Tähtelä","2022","11","04","09:20","3"
"Sodankylä Tähtelä","2022","11","04","09:30","3"
"Sodankylä Tähtelä","2022","11","04","09:40","3"
"Sodankylä Tähtelä","2022","11","04","09:50","3"
"Sodankylä Tähtelä","2022","11","04","10:00","3"
"Sodankylä Tähtelä","2022","11","04","10:10","3"
"Sodankylä Tähtelä","2022","11","04","10:20","3"
"Sodankylä Tähtelä","2022","11","04","10:30","3"
"Sodankylä Tähtelä","2022","11","04","10:40","3"
