Observation station,Year,Month,Day,Time [Local time],Snow depth mean [cm]
"Sodankylä Tähtelä","2019","11","01","08:20","25"
"Sodankylä Tähtelä","2019","11","01","08:30","25"
"Sodankylä Tähtelä","2019","11","01","08:40","25"
"Sodankylä Tähtelä","2019","11","01","08:50","25"
"Sodankylä Tähtelä","2019","11","01","09:00","25"
"Sodankylä Tähtelä","2019","11","01","09:10","25"
"Sodankylä Tähtelä","2019","11","01","09:20","25"
"Sodankylä Tähtelä","2019","11","01","09:30","25"
"Sodankylä Tähtelä","2019","11","01","09:40","25"
"Sodankylä Tähtelä","2019","11","01","09:50","25"
"Sodankylä Tähtelä","2019","11","01","10:00","25"
"Sodankylä Tähtelä","2019","11","01","10:10","25"
"Sodankylä Tähtelä","2019","11","01","10:20","25"
"Sodankylä Tähtelä","2019","11","01","10:30","25"
"Sodankylä Tähtelä","2019","11","01","10:40","25"
"Sodankylä Tähtelä","2019","11","01","10:50","25"
"Sodankylä Tähtelä","2019","11","01","11:00","25"
"Sodankylä Tähtelä","2019","11","01","11:10","25"
"Sodankylä Tähtelä","2019","11","01","11:20","25"
"Sodankylä Tähtelä","2019","11","01","11:30","25"
"Sodankylä Tähtelä","2019","11","01","11:40","25"
"Sodankylä Tähtelä","2019","11","01","11:50","25"
"Sodankylä Tähtelä","2019","11","01","12:00","25"
"Sodankylä Tähtelä","2019","11","01","12:10","25"
"Sodankylä Tähtelä","2019","11","01","12:20","25"
"Sodankylä Tähtelä","2019","11","01","12:30","25"
"Sodankylä Tähtelä","2019","11","01","12:40","25"
"Sodankylä Tähtelä","2019","11","01","12:50","25"
"Sodankylä Tähtelä","2019","11","01","13:00","25"
"Sodankylä Tähtelä","2019","11","01","13:10","25"
"Sodankylä Tähtelä","2019","11","01","13:20","25"
"Sodankylä Tähtelä","2019","11","01","13:30","25"
"Sodankylä Tähtelä","2019","11","01","13:40","25"
"Sodankylä Tähtelä","2019","11","01","13:50","25"
"Sodankylä Tähtelä","2019","11","01","14:00","25"
"Sodankylä Tähtelä","2019","11","01","14:10","25"
"Sodankylä Tähtelä","2019","11","01","14:20","25"
"Sodankylä Tähtelä","2019","11","01","14:30","25"
"Sodankylä Tähtelä","2019","11","01","14:40","25"
"Sodankylä Tähtelä","2019","11","01","14:50","25"
"Sodankylä Tähtelä","2019","11","01","15:00","25"
"Sodankylä Tähtelä","2019","11","01","15:10","25"
"Sodankylä Tähtelä","2019","11","01","15:20","25"
"Sodankylä Tähtelä","2019","11","01","15:30","25"
"Sodankylä Tähtelä","2019","11","01","15:40","25"
"Sodankylä Tähtelä","2019","11","01","15:50","25"
"Sodankylä Tähtelä","2019","11","01","16:00","25"
"Sodankylä Tähtelä","2019","11","01","16:10","25"
"Sodankylä Tähtelä","2019","11","01","16:20","25"
"Sodankylä Tähtelä","2019","11","01","16:30","25"
"Sodankylä Tähtelä","2019","11","01","16:40","25"
"Sodankylä Tähtelä","2019","11","01","16:50","25"
"Sodankylä Tähtelä","2019","11","01","17:00","25"
"Sodankylä Tähtelä","2019","11","01","17:10","25"
"Sodankylä Tähtelä","2019","11","01","17:20","25"
"Sodankylä Tähtelä","2019","11","01","17:30","25"
"Sodankylä Tähtelä","2019","11","01","17:40","25"
"Sodankylä Tähtelä","2019","11","01","17:50","25"
"Sodankylä Tähtelä","2019","11","01","18:00","25"
"Sodankylä Tähtelä","2019","11","01","18:10","25"
"Sodankylä Tähtelä","2019","11","01","18:20","25"
"Sodankylä Tähtelä","2019","11","01","18:30","25"
"Sodankylä Tähtelä","2019","11","01","18:40","25"
"Sodankylä Tähtelä","2019","11","01","18:50","25"
"Sodankylä Tähtelä","2019","11","01","19:00","25"
"Sodankylä Tähtelä","2019","11","01","19:10","25"
"Sodankylä Tähtelä","2019","11","01","19:20","25"
"Sodankylä Tähtelä","2019","11","01","19:30","25"
"Sodankylä Tähtelä","2019","11","01","19:40","25"
"Sodankylä Tähtelä","2019","11","01","19:50","25"
"Sodankylä Tähtelä","2019","11","01","20:00","25"
"Sodankylä Tähtelä","2019","11","01","20:10","25"
"Sodankylä Tähtelä","2019","11","01","20:20","25"
"Sodankylä Tähtelä","2019","11","01","20:30","25"
"Sodankylä Tähtelä","2019","11","01","20:40","25"
"Sodankylä Tähtelä","2019","11","01","20:50","25"
"Sodankylä Tähtelä","2019","11","01","21:00","25"
"Sodankylä Tähtelä","2019","11","01","21:10","25"
"Sodankylä Tähtelä","2019","11","01","21:20","25"
"Sodankylä Tähtelä","2019","11","01","21:30","25"
"Sodankylä Tähtelä","2019","11","01","21:40","25"
"Sodankylä Tähtelä","2019","11","01","21:50","25"
"Sodankylä Tähtelä","2019","11","01","22:00","25"
"Sodankylä Tähtelä","2019","11","01","22:10","25"
"Sodankylä Tähtelä","2019","11","01","22:20","25"
"Sodankylä Tähtelä","2019","11","01","22:30","25"
"Sodankylä Tähtelä","2019","11","01","22:40","25"
"Sodankylä Tähtelä","2019","11","01","22:50","25"
"Sodankylä Tähtelä","2019","11","01","23:00","25"
"Sodankylä Tähtelä","2019","11","01","23:10","25"
"Sodankylä Tähtelä","2019","11","01","23:20","25"
"Sodankylä Tähtelä","2019","11","01","23:30","25"
"Sodankylä Tähtelä","2019","11","01","23:40","25"
"Sodankylä Tähtelä","2019","11","01","23:50","25"
"Sodankylä Tähtelä","2019","11","02","00:00","25"
"Sodankylä Tähtelä","2019","11","02","00:10","25"
"Sodankylä Tähtelä","2019","11","02","00:20","25"
"Sodankylä Tähtelä","2019","11","02","00:30","25"
"Sodankylä Tähtelä","2019","11","02","00:40","25"
"Sodankylä Tähtelä","2019","11","02","00:50","24.9"
"Sodankylä Tähtelä","2019","11","02","01:00","24"
"Sodankylä Tähtelä","2019","11","02","01:10","24.4"
"Sodankylä Tähtelä","2019","11","02","01:20","25"
"Sodankylä Tähtelä","2019","11","02","01:30","24.6"
"Sodankylä Tähtelä","2019","11","02","01:40","24"
"Sodankylä Tähtelä","2019","11","02","01:50","24"
"Sodankylä Tähtelä","2019","11","02","02:00","24"
"Sodankylä Tähtelä","2019","11","02","02:10","24"
"Sodankylä Tähtelä","2019","11","02","02:20","24"
"Sodankylä Tähtelä","2019","11","02","02:30","24.5"
"Sodankylä Tähtelä","2019","11","02","02:40","24.9"
"Sodankylä Tähtelä","2019","11","02","02:50","25"
"Sodankylä Tähtelä","2019","11","02","03:00","25"
"Sodankylä Tähtelä","2019","11","02","03:10","25"
"Sodankylä Tähtelä","2019","11","02","03:20","25"
"Sodankylä Tähtelä","2019","11","02","03:30","25"
"Sodankylä Tähtelä","2019","11","02","03:40","25"
"Sodankylä Tähtelä","2019","11","02","03:50","25"
"Sodankylä Tähtelä","2019","11","02","04:00","25"
"Sodankylä Tähtelä","2019","11","02","04:10","25"
"Sodankylä Tähtelä","2019","11","02","04:20","25"
"Sodankylä Tähtelä","2019","11","02","04:30","25"
"Sodankylä Tähtelä","2019","11","02","04:40","25"
"Sodankylä Tähtelä","2019","11","02","04:50","24.7"
"Sodankylä Tähtelä","2019","11","02","05:00","24"
"Sodankylä Tähtelä","2019","11","02","05:10","24"
"Sodankylä Tähtelä","2019","11","02","05:20","24"
"Sodankylä Tähtelä","2019","11","02","05:30","24"
"Sodankylä Tähtelä","2019","11","02","05:40","24"
"Sodankylä Tähtelä","2019","11","02","05:50","24"
"Sodankylä Tähtelä","2019","11","02","06:00","24"
"Sodankylä Tähtelä","2019","11","02","06:10","24"
"Sodankylä Tähtelä","2019","11","02","06:20","24"
"Sodankylä Tähtelä","2019","11","02","06:30","24"
"Sodankylä Tähtelä","2019","11","02","06:40","24"
"Sodankylä Tähtelä","2019","11","02","06:50","24"
"Sodankylä Tähtelä","2019","11","02","07:00","24"
"Sodankylä Tähtelä","2019","11","02","07:10","24"
"Sodankylä Tähtelä","2019","11","02","07:20","24"
"Sodankylä Tähtelä","2019","11","02","07:30","24"
"Sodankylä Tähtelä","2019","11","02","07:40","24"
"Sodankylä Tähtelä","2019","11","02","07:50","24"
"Sodankylä Tähtelä","2019","11","02","08:00","24"
"Sodankylä Tähtelä","2019","11","02","08:10","24"
"Sodankylä Tähtelä","2019","11","02","08:20","24"
"Sodankylä Tähtelä","2019","11","02","08:30","24"
"Sodankylä Tähtelä","2019","11","02","08:40","24"
"Sodankylä Tähtelä","2019","11","02","08:50","24"
"Sodankylä Tähtelä","2019","11","02","09:00","24"
"Sodankylä Tähtelä","2019","11","02","09:10","24"
"Sodankylä Tähtelä","2019","11","02","09:20","24"
"Sodankylä Tähtelä","2019","11","02","09:30","24.5"
"Sodankylä Tähtelä","2019","11","02","09:40","25"
"Sodankylä Tähtelä","2019","11","02","09:50","25"
"Sodankylä Tähtelä","2019","11","02","10:00","25"
"Sodankylä Tähtelä","2019","11","02","10:10","25"
"Sodankylä Tähtelä","2019","11","02","10:20","25"
"Sodankylä Tähtelä","2019","11","02","10:30","25"
"Sodankylä Tähtelä","2019","11","02","10:40","25"
"Sodankylä Tähtelä","2019","11","02","10:50","25"
"Sodankylä Tähtelä","2019","11","02","11:00","25"
"Sodankylä Tähtelä","2019","11","02","11:10","25"
"Sodankylä Tähtelä","2019","11","02","11:20","25"
"Sodankylä Tähtelä","2019","11","02","11:30","25"
"Sodankylä Tähtelä","2019","11","02","11:40","25"
"Sodankylä Tähtelä","2019","11","02","11:50","25.8"
"Sodankylä Tähtelä","2019","11","02","12:00","26"
"Sodankylä Tähtelä","2019","11","02","12:10","26"
"Sodankylä Tähtelä","2019","11","02","12:20","26"
"Sodankylä Tähtelä","2019","11","02","12:30","26.6"
"Sodankylä Tähtelä","2019","11","02","12:40","27"
"Sodankylä Tähtelä","2019","11","02","12:50","27"
"Sodankylä Tähtelä","2019","11","02","13:00","27"
"Sodankylä Tähtelä","2019","11","02","13:10","27"
"Sodankylä Tähtelä","2019","11","02","13:20","27"
"Sodankylä Tähtelä","2019","11","02","13:30","27"
"Sodankylä Tähtelä","2019","11","02","13:40","27"
"Sodankylä Tähtelä","2019","11","02","13:50","27"
"Sodankylä Tähtelä","2019","11","02","14:00","27"
"Sodankylä Tähtelä","2019","11","02","14:10","27"
"Sodankylä Tähtelä","2019","11","02","14:20","27"
"Sodankylä Tähtelä","2019","11","02","14:30","27"
"Sodankylä Tähtelä","2019","11","02","14:40","27"
"Sodankylä Tähtelä","2019","11","02","14:50","27"
"Sodankylä Tähtelä","2019","11","02","15:00","27"
"Sodankylä Tähtelä","2019","11","02","15:10","27"
"Sodankylä Tähtelä","2019","11","02","15:20","27.1"
"Sodankylä Tähtelä","2019","11","02","15:30","28"
"Sodankylä Tähtelä","2019","11","02","15:40","29"
"Sodankylä Tähtelä","2019","11","02","15:50","29.3"
"Sodankylä Tähtelä","2019","11","02","16:00","28.7"
"Sodankylä Tähtelä","2019","11","02","16:10","29.5"
"Sodankylä Tähtelä","2019","11","02","16:20","30.5"
"Sodankylä Tähtelä","2019","11","02","16:30","30.2"
"Sodankylä Tähtelä","2019","11","02","16:40","29.1"
"Sodankylä Tähtelä","2019","11","02","16:50","29"
"Sodankylä Tähtelä","2019","11","02","17:00","29"
"Sodankylä Tähtelä","2019","11","02","17:10","29"
"Sodankylä Tähtelä","2019","11","02","17:20","29"
"Sodankylä Tähtelä","2019","11","02","17:30","29.8"
"Sodankylä Tähtelä","2019","11","02","17:40","30"
"Sodankylä Tähtelä","2019","11","02","17:50","30"
"Sodankylä Tähtelä","2019","11","02","18:00","30"
"Sodankylä Tähtelä","2019","11","02","18:10","30"
"Sodankylä Tähtelä","2019","11","02","18:20","30"
"Sodankylä Tähtelä","2019","11","02","18:30","30.3"
"Sodankylä Tähtelä","2019","11","02","18:40","31"
"Sodankylä Tähtelä","2019","11","02","18:50","31"
"Sodankylä Tähtelä","2019","11","02","19:00","31"
"Sodankylä Tähtelä","2019","11","02","19:10","31"
"Sodankylä Tähtelä","2019","11","02","19:20","31"
"Sodankylä Tähtelä","2019","11","02","19:30","31"
"Sodankylä Tähtelä","2019","11","02","19:40","31"
"Sodankylä Tähtelä","2019","11","02","19:50","31"
"Sodankylä Tähtelä","2019","11","02","20:00","31.8"
"Sodankylä Tähtelä","2019","11","02","20:10","32"
"Sodankylä Tähtelä","2019","11","02","20:20","32"
"Sodankylä Tähtelä","2019","11","02","20:30","32"
"Sodankylä Tähtelä","2019","11","02","20:40","32"
"Sodankylä Tähtelä","2019","11","02","20:50","32"
"Sodankylä Tähtelä","2019","11","02","21:00","32"
"Sodankylä Tähtelä","2019","11","02","21:10","32"
"Sodankylä Tähtelä","2019","11","02","21:20","32"
"Sodankylä Tähtelä","2019","11","02","21:30","32"
"Sodankylä Tähtelä","2019","11","02","21:40","31.8"
"Sodankylä Tähtelä","2019","11","02","21:50","31.7"
"Sodankylä Tähtelä","2019","11","02","22:00","32"
"Sodankylä Tähtelä","2019","11","02","22:10","32"
"Sodankylä Tähtelä","2019","11","02","22:20","32"
"Sodankylä Tähtelä","2019","11","02","22:30","32.4"
"Sodankylä Tähtelä","2019","11","02","22:40","33"
"Sodankylä Tähtelä","2019","11","02","22:50","33"
"Sodankylä Tähtelä","2019","11","02","23:00","33"
"Sodankylä Tähtelä","2019","11","02","23:10","33"
"Sodankylä Tähtelä","2019","11","02","23:20","33"
"Sodankylä Tähtelä","2019","11","02","23:30","33"
"Sodankylä Tähtelä","2019","11","02","23:40","33"
"Sodankylä Tähtelä","2019","11","02","23:50","33"
"Sodankylä Tähtelä","2019","11","03","00:00","33"
"Sodankylä Tähtelä","2019","11","03","00:10","33"
"Sodankylä Tähtelä","2019","11","03","00:20","33"
"Sodankylä Tähtelä","2019","11","03","00:30","33"
"Sodankylä Tähtelä","2019","11","03","00:40","33"
"Sodankylä Tähtelä","2019","11","03","00:50","33"
"Sodankylä Tähtelä","2019","11","03","01:00","33"
"Sodankylä Tähtelä","2019","11","03","01:10","33"
"Sodankylä Tähtelä","2019","11","03","01:20","33"
"Sodankylä Tähtelä","2019","11","03","01:30","33"
"Sodankylä Tähtelä","2019","11","03","01:40","33"
"Sodankylä Tähtelä","2019","11","03","01:50","33"
"Sodankylä Tähtelä","2019","11","03","02:00","33"
"Sodankylä Tähtelä","2019","11","03","02:10","33"
"Sodankylä Tähtelä","2019","11","03","02:20","33"
"Sodankylä Tähtelä","2019","11","03","02:30","33"
"Sodankylä Tähtelä","2019","11","03","02:40","33"
"Sodankylä Tähtelä","2019","11","03","02:50","33.3"
"Sodankylä Tähtelä","2019","11","03","03:00","34"
"Sodankylä Tähtelä","2019","11","03","03:10","34"
"Sodankylä Tähtelä","2019","11","03","03:20","34"
"Sodankylä Tähtelä","2019","11","03","03:30","34"
"Sodankylä Tähtelä","2019","11","03","03:40","34"
"Sodankylä Tähtelä","2019","11","03","03:50","34"
"Sodankylä Tähtelä","2019","11","03","04:00","34"
"Sodankylä Tähtelä","2019","11","03","04:10","34"
"Sodankylä Tähtelä","2019","11","03","04:20","34"
"Sodankylä Tähtelä","2019","11","03","04:30","34"
"Sodankylä Tähtelä","2019","11","03","04:40","34"
"Sodankylä Tähtelä","2019","11","03","04:50","34"
"Sodankylä Tähtelä","2019","11","03","05:00","34"
"Sodankylä Tähtelä","2019","11","03","05:10","34"
"Sodankylä Tähtelä","2019","11","03","05:20","34"
"Sodankylä Tähtelä","2019","11","03","05:30","34"
"Sodankylä Tähtelä","2019","11","03","05:40","34"
"Sodankylä Tähtelä","2019","11","03","05:50","34"
"Sodankylä Tähtelä","2019","11","03","06:00","34"
"Sodankylä Tähtelä","2019","11","03","06:10","34"
"Sodankylä Tähtelä","2019","11","03","06:20","34"
"Sodankylä Tähtelä","2019","11","03","06:30","34"
"Sodankylä Tähtelä","2019","11","03","06:40","34"
"Sodankylä Tähtelä","2019","11","03","06:50","34"
"Sodankylä Tähtelä","2019","11","03","07:00","34"
"Sodankylä Tähtelä","2019","11","03","07:10","34"
"Sodankylä Tähtelä","2019","11","03","07:20","34"
"Sodankylä Tähtelä","2019","11","03","07:30","34"
"Sodankylä Tähtelä","2019","11","03","07:40","34"
"Sodankylä Tähtelä","2019","11","03","07:50","34"
"Sodankylä Tähtelä","2019","11","03","08:00","34"
"Sodankylä Tähtelä","2019","11","03","08:10","34"
"Sodankylä Tähtelä","2019","11","03","08:20","34"
"Sodankylä Tähtelä","2019","11","03","08:30","34"
"Sodankylä Tähtelä","2019","11","03","08:40","34"
"Sodankylä Tähtelä","2019","11","03","08:50","34"
"Sodankylä Tähtelä","2019","11","03","09:00","34"
"Sodankylä Tähtelä","2019","11","03","09:10","34"
"Sodankylä Tähtelä","2019","11","03","09:20","34"
"Sodankylä Tähtelä","2019","11","03","09:30","34"
"Sodankylä Tähtelä","2019","11","03","09:40","34"
"Sodankylä Tähtelä","2019","11","03","09:50","34"
"Sodankylä Tähtelä","2019","11","03","10:00","34"
"Sodankylä Tähtelä","2019","11","03","10:10","34"
"Sodankylä Tähtelä","2019","11","03","10:20","34"
"Sodankylä Tähtelä","2019","11","03","10:30","34"
"Sodankylä Tähtelä","2019","11","03","10:40","34"
"Sodankylä Tähtelä","2019","11","03","10:50","34"
"Sodankylä Tähtelä","2019","11","03","11:00","34"
"Sodankylä Tähtelä","2019","11","03","11:10","34"
"Sodankylä Tähtelä","2019","11","03","11:20","33.6"
"Sodankylä Tähtelä","2019","11","03","11:30","33"
"Sodankylä Tähtelä","2019","11","03","11:40","33"
"Sodankylä Tähtelä","2019","11","03","11:50","33"
"Sodankylä Tähtelä","2019","11","03","12:00","33"
"Sodankylä Tähtelä","2019","11","03","12:10","33"
"Sodankylä Tähtelä","2019","11","03","12:20","33"
"Sodankylä Tähtelä","2019","11","03","12:30","33"
"Sodankylä Tähtelä","2019","11","03","12:40","33"
"Sodankylä Tähtelä","2019","11","03","12:50","33"
"Sodankylä Tähtelä","2019","11","03","13:00","33"
"Sodankylä Tähtelä","2019","11","03","13:10","33"
"Sodankylä Tähtelä","2019","11","03","13:20","33"
"Sodankylä Tähtelä","2019","11","03","13:30","33"
"Sodankylä Tähtelä","2019","11","03","13:40","33"
"Sodankylä Tähtelä","2019","11","03","13:50","33"
"Sodankylä Tähtelä","2019","11","03","14:00","33"
"Sodankylä Tähtelä","2019","11","03","14:10","33"
"Sodankylä Tähtelä","2019","11","03","14:20","33"
"Sodankylä Tähtelä","2019","11","03","14:30","33"
"Sodankylä Tähtelä","2019","11","03","14:40","33"
"Sodankylä Tähtelä","2019","11","03","14:50","33"
"Sodankylä Tähtelä","2019","11","03","15:00","33"
"Sodankylä Tähtelä","2019","11","03","15:10","33"
"Sodankylä Tähtelä","2019","11","03","15:20","33"
"Sodankylä Tähtelä","2019","11","03","15:30","33"
"Sodankylä Tähtelä","2019","11","03","15:40","33"
"Sodankylä Tähtelä","2019","11","03","15:50","33"
"Sodankylä Tähtelä","2019","11","03","16:00","33"
"Sodankylä Tähtelä","2019","11","03","16:10","33"
"Sodankylä Tähtelä","2019","11","03","16:20","33"
"Sodankylä Tähtelä","2019","11","03","16:30","33"
"Sodankylä Tähtelä","2019","11","03","16:40","33"
"Sodankylä Tähtelä","2019","11","03","16:50","33"
"Sodankylä Tähtelä","2019","11","03","17:00","33"
"Sodankylä Tähtelä","2019","11","03","17:10","33"
"Sodankylä Tähtelä","2019","11","03","17:20","33"
"Sodankylä Tähtelä","2019","11","03","17:30","33"
"Sodankylä Tähtelä","2019","11","03","17:40","33"
"Sodankylä Tähtelä","2019","11","03","17:50","33"
"Sodankylä Tähtelä","2019","11","03","18:00","33"
"Sodankylä Tähtelä","2019","11","03","18:10","33"
"Sodankylä Tähtelä","2019","11","03","18:20","33"
"Sodankylä Tähtelä","2019","11","03","18:30","33"
"Sodankylä Tähtelä","2019","11","03","18:40","33"
"Sodankylä Tähtelä","2019","11","03","18:50","33"
"Sodankylä Tähtelä","2019","11","03","19:00","33"
"Sodankylä Tähtelä","2019","11","03","19:10","33"
"Sodankylä Tähtelä","2019","11","03","19:20","33"
"Sodankylä Tähtelä","2019","11","03","19:30","33"
"Sodankylä Tähtelä","2019","11","03","19:40","33"
"Sodankylä Tähtelä","2019","11","03","19:50","33"
"Sodankylä Tähtelä","2019","11","03","20:00","33"
"Sodankylä Tähtelä","2019","11","03","20:10","32.3"
"Sodankylä Tähtelä","2019","11","03","20:20","32"
"Sodankylä Tähtelä","2019","11","03","20:30","32.8"
"Sodankylä Tähtelä","2019","11","03","20:40","32.1"
"Sodankylä Tähtelä","2019","11","03","20:50","32"
"Sodankylä Tähtelä","2019","11","03","21:00","32"
"Sodankylä Tähtelä","2019","11","03","21:10","32"
"Sodankylä Tähtelä","2019","11","03","21:20","32"
"Sodankylä Tähtelä","2019","11","03","21:30","32"
"Sodankylä Tähtelä","2019","11","03","21:40","32"
"Sodankylä Tähtelä","2019","11","03","21:50","32"
"Sodankylä Tähtelä","2019","11","03","22:00","32"
"Sodankylä Tähtelä","2019","11","03","22:10","32"
"Sodankylä Tähtelä","2019","11","03","22:20","32"
"Sodankylä Tähtelä","2019","11","03","22:30","32"
"Sodankylä Tähtelä","2019","11","03","22:40","32"
"Sodankylä Tähtelä","2019","11","03","22:50","32"
"Sodankylä Tähtelä","2019","11","03","23:00","32"
"Sodankylä Tähtelä","2019","11","03","23:10","32"
"Sodankylä Tähtelä","2019","11","03","23:20","32"
"Sodankylä Tähtelä","2019","11","03","23:30","33"
"Sodankylä Tähtelä","2019","11","03","23:40","33"
"Sodankylä Tähtelä","2019","11","03","23:50","33"
"Sodankylä Tähtelä","2019","11","04","00:00","33"
"Sodankylä Tähtelä","2019","11","04","00:10","33"
"Sodankylä Tähtelä","2019","11","04","00:20","33"
"Sodankylä Tähtelä","2019","11","04","00:30","33"
"Sodankylä Tähtelä","2019","11","04","00:40","33"
"Sodankylä Tähtelä","2019","11","04","00:50","33"
"Sodankylä Tähtelä","2019","11","04","01:00","33"
"Sodankylä Tähtelä","2019","11","04","01:10","32.7"
"Sodankylä Tähtelä","2019","11","04","01:20","32"
"Sodankylä Tähtelä","2019","11","04","01:30","32"
"Sodankylä Tähtelä","2019","11","04","01:40","32"
"Sodankylä Tähtelä","2019","11","04","01:50","32"
"Sodankylä Tähtelä","2019","11","04","02:00","32"
"Sodankylä Tähtelä","2019","11","04","02:10","32"
"Sodankylä Tähtelä","2019","11","04","02:20","32"
"Sodankylä Tähtelä","2019","11","04","02:30","32"
"Sodankylä Tähtelä","2019","11","04","02:40","32"
"Sodankylä Tähtelä","2019","11","04","02:50","32"
"Sodankylä Tähtelä","2019","11","04","03:00","32"
"Sodankylä Tähtelä","2019","11","04","03:10","32"
"Sodankylä Tähtelä","2019","11","04","03:20","32"
"Sodankylä Tähtelä","2019","11","04","03:30","32"
"Sodankylä Tähtelä","2019","11","04","03:40","32"
"Sodankylä Tähtelä","2019","11","04","03:50","32"
"Sodankylä Tähtelä","2019","11","04","04:00","32"
"Sodankylä Tähtelä","2019","11","04","04:10","32"
"Sodankylä Tähtelä","2019","11","04","04:20","32"
"Sodankylä Tähtelä","2019","11","04","04:30","32"
"Sodankylä Tähtelä","2019","11","04","04:40","32"
"Sodankylä Tähtelä","2019","11","04","04:50","32"
"Sodankylä Tähtelä","2019","11","04","05:00","32"
"Sodankylä Tähtelä","2019","11","04","05:10","32"
"Sodankylä Tähtelä","2019","11","04","05:20","32"
"Sodankylä Tähtelä","2019","11","04","05:30","32"
"Sodankylä Tähtelä","2019","11","04","05:40","32"
"Sodankylä Tähtelä","2019","11","04","05:50","32"
"Sodankylä Tähtelä","2019","11","04","06:00","32"
"Sodankylä Tähtelä","2019","11","04","06:10","32"
"Sodankylä Tähtelä","2019","11","04","06:20","32"
"Sodankylä Tähtelä","2019","11","04","06:30","32"
"Sodankylä Tähtelä","2019","11","04","06:40","32"
"Sodankylä Tähtelä","2019","11","04","06:50","32"
"Sodankylä Tähtelä","2019","11","04","07:00","32"
"Sodankylä Tähtelä","2019","11","04","07:10","32"
"Sodankylä Tähtelä","2019","11","04","07:20","32"
"Sodankylä Tähtelä","2019","11","04","07:30","32"
"Sodankylä Tähtelä","2019","11","04","07:40","32"
"Sodankylä Tähtelä","2019","11","04","07:50","32"
"Sodankylä Tähtelä","2019","11","04","08:00","32"
"Sodankylä Tähtelä","2019","11","04","08:10","32"
"Sodankylä Tähtelä","2019","11","04","08:20","32"
"Sodankylä Tähtelä","2019","11","04","08:30","32"
"Sodankylä Tähtelä","2019","11","04","08:40","32"
"Sodankylä Tähtelä","2019","11","04","08:50","32"
"Sodankylä Tähtelä","2019","11","04","09:00","32"
"Sodankylä Tähtelä","2019","11","04","09:10","32"
"Sodankylä Tähtelä","2019","11","04","09:20","32"
"Sodankylä Tähtelä","2019","11","04","09:30","32"
"Sodankylä Tähtelä","2019","11","04","09:40","32"
"Sodankylä Tähtelä","2019","11","04","09:50","32"
"Sodankylä Tähtelä","2019","11","04","10:00","32"
"Sodankylä Tähtelä","2019","11","04","10:10","32"
"Sodankylä Tähtelä","2019","11","04","10:20","32"
